bib,fullname,sex,age,category,country_code,club,utmb_index,rank_scratch,rank_sex,rank_cat,race_time,diff_to_first,is_finisher,status,start_time,profile_url,race_time_seconds,total_rest_time,total_rest_time_seconds,n_passings
1974,Aleksandr ELISEEV,H,32,20-34M,AN,NA,500,640,544,158,36:00:35,17:44:06,TRUE,f,2026-08-28T17:52:19.250Z,https://utmb.world/runner/7275506.aleksandr.eliseev,129635.03,1:39:13,5953.05,27
1685,Mary TAYLOR,F,32,20-34W,US,NA,527,641,97,33,36:01:20,17:44:51,TRUE,f,2026-08-28T17:52:08.760Z,https://utmb.world/runner/4104077.mary.taylor,129679.33,3:48:10,13689.64,27
1518,Meixiong YANG,F,50,50-54W,CN,Paomaren,546,642,98,4,36:01:22,17:44:53,TRUE,f,2026-08-28T17:49:43.130Z,https://utmb.world/runner/1939863.meixiong.yang,129682.24,2:00:39,7238.61,27
1037,Yvan CHARITA,H,53,50-54M,FR,Jogg'Attitude Vals,608,643,545,36,36:01:43,17:45:14,TRUE,f,2026-08-28T17:50:17.210Z,https://utmb.world/runner/1464901.yvan.charita,129703.46,2:06:33,7593.36,27
983,Mason PARKER,H,27,20-34M,US,NA,629,644,546,159,36:04:02,17:47:33,TRUE,f,2026-08-28T17:52:23.520Z,https://utmb.world/runner/6496069.mason.parker,129841.76,5:36:44,20203.559999999998,27
592,Mauro Martin QUIMARE,H,28,20-34M,MX,Rarámuri,727,645,547,160,36:04:49,17:48:20,TRUE,f,2026-08-28T17:51:42.590Z,https://utmb.world/runner/7779491.mauromartin.quimare,129888.82,1:53:19,6798.910000000001,27
642,Reyes Giltro SATEBO SARABEACHI,H,43,40-44M,MX,NA,701,646,548,126,36:04:53,17:48:24,TRUE,f,2026-08-28T17:51:38.270Z,https://utmb.world/runner/7802483.reyesgiltro.satevosarabeachi,129893.62,1:31:36,5496.0599999999995,27
950,Fabien BOUYER,H,52,50-54M,FR,NA,620,647,549,37,36:05:21,17:48:52,TRUE,f,2026-08-28T17:49:04.150Z,https://utmb.world/runner/429297.fabien.bouyer,129921.41,2:50:01,10200.820000000002,27
1298,Thomas CARREZ,H,45,45-49M,FR,Les Chamois du Lac,570,648,550,80,36:08:22,17:51:53,TRUE,f,2026-08-28T17:49:20.730Z,https://utmb.world/runner/834733.thomas.carrez,130101.37,2:51:13,10272.65,27
1184,Fernando ALMEIDA,H,50,50-54M,PT,Nocturnos de Paredes,586,649,551,38,36:09:38,17:53:09,TRUE,f,2026-08-28T17:50:22.830Z,https://utmb.world/runner/1055783.fernando.almeida,130177.7,2:46:25,9984.65,27
1658,Yuki NITTA,H,33,20-34M,JP,ndmc neurosurgery,531,650,552,161,36:10:09,17:53:40,TRUE,f,2026-08-28T17:49:02.160Z,https://utmb.world/runner/6359444.yuki.nitta,130209.25,1:34:12,5652.38,27
961,Jacob HACKER,H,32,20-34M,AU,NA,618,651,553,162,36:10:11,17:53:42,TRUE,f,2026-08-28T17:52:32.420Z,https://utmb.world/runner/5506433.jacob.hacker,130210.86,3:29:59,12599.16,27
1408,Lingyi HE,F,35,35-39W,CN,NA,569,652,99,34,36:10:15,17:53:46,TRUE,f,2026-08-28T17:49:31.740Z,https://utmb.world/runner/6191142.lingyi.he,130214.91,1:21:01,4861.210000000001,27
1212,Wout DEMIN,H,28,20-34M,BE,NA,583,653,554,163,36:10:16,17:53:47,TRUE,f,2026-08-28T17:49:14.080Z,https://utmb.world/runner/5669835.wout.demin,130216.76,1:47:45,6464.92,27
1726,Takahiro MOCHINO,H,48,45-49M,JP,NA,524,654,555,81,36:10:59,17:54:30,TRUE,f,2026-08-28T17:51:03.700Z,https://utmb.world/runner/1031207.takahiro.mochino,130258.66,1:36:46,5805.630000000001,27
1382,Vincent MISCOPAIN,H,42,40-44M,FR,Sporting Club Dudu,560,655,556,127,36:11:30,17:55:01,TRUE,f,2026-08-28T17:49:39.040Z,https://utmb.world/runner/4291431.vincent.miscopain,130290.2,2:47:01,10021.16,27
907,Carlos Eduardo LOURENÇO,H,58,55-59M,PT,CCM Trail,627,656,557,12,36:12:27,17:55:58,TRUE,f,2026-08-28T17:49:16.360Z,https://utmb.world/runner/561523.carloseduardo.lourenco,130347.07,3:46:56,13615.98,27
776,Laurent LABIT,H,51,50-54M,FR,CAROUX X-TRAIL,655,657,558,39,36:12:55,17:56:26,TRUE,f,2026-08-28T17:51:18.000Z,https://utmb.world/runner/24119.laurent.labit,130375.86,3:07:16,11235.73,27
1210,Aaron PEREZ DE LA PEÑA,H,41,40-44M,ES,Mountain Runners Del Berguedà,584,658,559,128,36:13:15,17:56:46,TRUE,f,2026-08-28T17:50:36.480Z,https://utmb.world/runner/4374442.aaron.perezdelapena,130395.29,3:00:33,10832.830000000002,27
967,Eirik UTHEIM,H,40,40-44M,NO,Hell Ultraløperklubb,617,659,560,129,36:14:16,17:57:47,TRUE,f,2026-08-28T17:52:32.880Z,https://utmb.world/runner/4151379.eirik.utheim,130455.72,2:26:11,8771.089999999998,27
1130,Nicolas TOURNILLON,H,44,40-44M,FR,club 26 allan,594,660,561,130,36:14:47,17:58:18,TRUE,f,2026-08-28T17:51:32.200Z,https://utmb.world/runner/4266653.nicolas.tournillon,130487.71,3:24:08,12247.890000000001,27
810,Erik ENG,H,48,45-49M,SE,NA,646,661,562,82,36:15:24,17:58:55,TRUE,f,2026-08-28T17:49:40.240Z,https://utmb.world/runner/438604.erik.eng,130523.81,1:49:39,6579.360000000001,27
1662,Farley RIMON,H,27,20-34M,NL,Run Far / Running Junkies,527,662,563,164,36:17:02,18:00:33,TRUE,f,2026-08-28T17:50:51.890Z,https://utmb.world/runner/5688965.farley.rimon,130621.61,3:16:31,11790.660000000002,27
1520,Meisha STRYKOWSKI,F,47,45-49W,AU,NA,546,663,100,11,36:17:22,18:00:53,TRUE,f,2026-08-28T17:50:04.010Z,https://utmb.world/runner/4805146.meisha.strykowski,130642.7,2:40:04,9604.189999999999,27
1224,Baptiste LIGUORI,H,33,20-34M,FR,Jean-Michel,581,664,564,165,36:18:08,18:01:39,TRUE,f,2026-08-28T17:51:54.010Z,https://utmb.world/runner/4314345.baptiste.liguori,130688.58,2:07:31,7651.219999999999,27
1772,Leo CAM,H,41,40-44M,VN,NA,518,665,565,131,36:18:40,18:02:11,TRUE,f,2026-08-28T17:49:00.250Z,https://utmb.world/runner/2634189.leo.cam,130720.34,1:39:54,5994.22,27
571,Arthur MORONVAL,H,30,20-34M,FR,TOR,738,666,566,166,36:19:10,18:02:41,TRUE,f,2026-08-28T17:48:57.770Z,https://utmb.world/runner/913101.arthur.moronval,130749.24,2:50:20,10219.61,27
1516,Vivien MALAVIELLE,H,44,40-44M,FR,Bol d'Air Gignacois,547,667,567,132,36:19:16,18:02:47,TRUE,f,2026-08-28T17:52:43.260Z,https://utmb.world/runner/151071.vivien.malavielle,130756.3,2:53:40,10419.85,27
947,Sébastien FINEL,H,44,40-44M,FR,NA,623,668,568,133,36:21:39,18:05:10,TRUE,f,2026-08-28T17:49:11.810Z,https://utmb.world/runner/2258225.sebastien.finel,130898.41,2:36:43,9402.67,27
1026,Eric BUFFET,H,47,45-49M,FR,ESL Francheville,609,669,569,83,36:22:52,18:06:23,TRUE,f,2026-08-28T17:52:05.780Z,https://utmb.world/runner/110492.eric.buffet,130971.58,2:00:35,7234.799999999999,27
1206,Stephane BARRAILLER,H,46,45-49M,FR,NA,584,669,569,83,36:22:52,18:06:23,TRUE,f,2026-08-28T17:52:05.640Z,https://utmb.world/runner/110490.stephane.barrailler,130971.59,2:14:46,8086.329999999999,27
1254,Jeremy COURTIN,H,42,40-44M,FR,Brissac Loire Aubance Athlétisme,607,671,571,134,36:23:06,18:06:37,TRUE,f,2026-08-28T17:49:46.310Z,https://utmb.world/runner/4793996.jeremy.courtin,130985.9,3:35:54,12954.239999999998,27
2128,Nicolas PARVEDY,H,40,40-44M,FR,anjou raid oxygen,483,672,572,135,36:23:09,18:06:40,TRUE,f,2026-08-28T17:49:46.270Z,https://utmb.world/runner/153339.nicolas.parvedy,130989.59,3:36:10,12970.269999999999,27
1169,Benjamin DEYZERALD,H,39,35-39M,FR,NA,589,673,573,134,36:24:04,18:07:35,TRUE,f,2026-08-28T17:49:22.360Z,https://utmb.world/runner/4057272.benjamin.deyzerald,131044.14,3:58:58,14338.46,27
995,Rocco ADDANTE,H,40,40-44M,US,NA,614,674,574,136,36:24:28,18:07:59,TRUE,f,2026-08-28T17:49:44.080Z,https://utmb.world/runner/5504541.rocco.addante,131068.44,1:41:50,6110.14,27
1228,Maria Belen PACCHIOTTI,F,45,45-49W,AR,FUN RUNNERS CLUB ESPORTIU,580,675,101,12,36:25:23,18:08:54,TRUE,f,2026-08-28T17:49:44.170Z,https://utmb.world/runner/4310037.mariabelen.pacchiotti,131122.85,2:51:20,10279.800000000001,27
2046,Paolo BOSONIN,H,41,40-44M,IT,NA,493,676,575,137,36:25:53,18:09:24,TRUE,f,2026-08-28T17:49:35.300Z,https://utmb.world/runner/5754993.paolo.bosonin,131153.48,3:55:36,14135.8,27
1194,Ioannis OIKONOMAKIS,H,44,40-44M,GR,TrailGoats -Rethymno,585,677,576,138,36:26:11,18:09:42,TRUE,f,2026-08-28T17:51:41.360Z,https://utmb.world/runner/1746915.ioannis.oikonomakis,131171.4,2:34:50,9289.609999999999,27
1819,Erwann DONARD,H,30,20-34M,FR,Vert.run,513,678,577,167,36:26:24,18:09:55,TRUE,f,2026-08-28T17:49:41.890Z,https://utmb.world/runner/4404424.erwann.donard,131183.51,2:15:42,8142.470000000001,27
1447,Ronan LE MORTELLEC,H,47,45-49M,FR,NA,554,679,578,85,36:26:36,18:10:07,TRUE,f,2026-08-28T17:49:24.550Z,https://utmb.world/runner/4242469.ronan.lemortellec,131195.89,3:04:40,11079.98,27
1076,Samuel DERIEZ GRANGER,H,43,40-44M,FR,Paris Racing Cluc,602,680,579,139,36:28:13,18:11:44,TRUE,f,2026-08-28T17:50:29.380Z,https://utmb.world/runner/3132591.samuel.deriezgranger,131293.38,1:59:44,7183.960000000001,27
1241,Maciej ZAMBRZYCKI,H,47,45-49M,PL,NA,616,681,580,86,36:29:27,18:12:58,TRUE,f,2026-08-28T17:50:42.750Z,https://utmb.world/runner/1583025.maciej.zambrzycki,131366.91,3:10:49,11449.230000000001,27
2086,Brent BOZARTH,H,34,20-34M,US,NA,488,682,581,168,36:32:41,18:16:12,TRUE,f,2026-08-28T17:52:42.820Z,https://utmb.world/runner/4257166.brent.bozarth,131560.33,2:10:01,7800.66,27
843,Pablo SOLER GONZALEZ,H,35,35-39M,ES,RUNNERS ALCOI,639,683,582,135,36:36:29,18:20:00,TRUE,f,2026-08-28T17:50:50.560Z,https://utmb.world/runner/2012197.pablo.solergonzalez,131788.87,2:33:22,9202.41,27
1414,Arthur LANOS,H,31,20-34M,FR,NA,557,684,583,169,36:37:29,18:21:00,TRUE,f,2026-08-28T17:52:22.060Z,https://utmb.world/runner/3858323.arthur.lanos,131849.27,1:59:10,7150.49,27
620,Rafael BERTOMEU CARRASCOSA,H,37,35-39M,ES,GREEN POWER SPORTS TEAM,711,685,584,136,36:37:36,18:21:07,TRUE,f,2026-08-28T17:50:22.840Z,https://utmb.world/runner/3607151.rafael.bertomeucarrascosa,131855.18,3:32:55,12775.220000000001,27
713,Daniel ALMONACID VICTORIANO,H,46,45-49M,ES,Mount To Coast,673,686,585,87,36:37:37,18:21:08,TRUE,f,2026-08-28T17:50:21.290Z,https://utmb.world/runner/878321.daniel.almonacidvictoriano,131857.39,4:15:20,15320.14,27
1426,Baptiste GRILLET-AUBERT,H,32,20-34M,FR,Golden Running Co.,555,687,586,170,36:37:50,18:21:21,TRUE,f,2026-08-28T17:52:24.650Z,https://utmb.world/runner/4678132.baptiste.grilletaubert,131870.32,4:03:57,14637.24,27
1506,Roberta WONG,F,41,40-44W,HK,NA,548,688,102,18,36:39:26,18:22:57,TRUE,f,2026-08-28T17:50:36.770Z,https://utmb.world/runner/2654653.roberta.wong,131965.23,1:18:48,4727.74,27
899,Weiguang JI,H,44,40-44M,CN,NA,628,689,587,140,36:40:40,18:24:11,TRUE,f,2026-08-28T17:52:48.500Z,https://utmb.world/runner/4646722.weiguang.ji,132039.57,2:56:28,10587.619999999999,27
658,Xiaoming YE,H,47,45-49M,CN,Paomaren,694,690,588,88,36:40:44,18:24:15,TRUE,f,2026-08-28T17:49:42.080Z,https://utmb.world/runner/863526.xiaoming.ye,132044.78,4:39:54,16794.1,27
928,Jean-Baptiste RENAUDIE,H,41,40-44M,FR,NA,624,691,589,141,36:41:43,18:25:14,TRUE,f,2026-08-28T17:49:22.050Z,https://utmb.world/runner/4943507.jeanbaptiste.renaudie,132103.63,2:05:31,7530.67,27
949,Paul RENAUDIE,H,36,35-39M,FR,NA,620,692,590,137,36:41:50,18:25:21,TRUE,f,2026-08-28T17:49:21.110Z,https://utmb.world/runner/4943505.paul.renaudie,132110.85,2:06:48,7608.449999999999,27
